X,Y,Z,azimuth,dip,polarity,formation
279753.9968833657,6409374.311346522,564.5681136767073,298.5114254599225,7.960742900806125,1,Yudnamutana_Subgroup
263584.40245175234,6408821.060767524,513.4765688358447,295.17782408554945,7.965047923973245,1,Yudnamutana_Subgroup
297486.5472967259,6439168.51408172,470.8873408098537,145.61681770868512,7.9675490070205655,1,Umberatana_Group
298796.9099975277,6439901.558062282,455.8969430093009,143.7510013366341,7.966948666788483,1,Umberatana_Group
301327.1709913427,6442557.928671274,388.1825990597448,133.86499512431158,7.96533161840307,1,Umberatana_Group
302716.99388611864,6444510.446356444,361.6979107819256,117.89664823432821,7.9650359875547565,1,Umberatana_Group
303048.99766795145,6445865.78592387,344.1925536585732,73.33208710023132,7.964967351783272,1,Umberatana_Group
302678.3007701097,6446692.777769013,353.43703494913007,74.64271433451512,7.965588976282248,1,Umberatana_Group
302596.9639352091,6448366.957806464,344.22320981348486,107.60340674224051,7.9658711244215255,1,Umberatana_Group
305545.7118311876,6447796.903336862,323.02778379862195,146.0249706801747,7.96326191146062,1,Umberatana_Group
309505.9744017726,6447470.548960397,302.48107656817353,264.63892645398244,7.959699085055249,1,Umberatana_Group
308914.9348300833,6445594.740026573,307.20187921655287,316.2110543169323,7.959848628072251,1,Umberatana_Group
306386.01213626005,6443870.17783829,333.9844227199809,320.1467630124646,7.961565401535523,1,Umberatana_Group
304506.5052029737,6442502.25473234,365.933658173147,311.57331105894366,7.962870003386612,1,Umberatana_Group
304307.365889794,6441634.995355634,357.33432970357126,266.5676855977523,7.9627332766224015,1,Umberatana_Group
292754.0902936579,6433951.613145704,482.3700387610603,79.44505724748024,7.969038003343002,1,Umberatana_Group
292004.0240158265,6436492.290315363,495.8051255239477,73.57793829607891,7.970430709969364,1,Umberatana_Group
292294.71024207247,6438253.993187978,527.0518472364124,334.26056320785267,7.971198673251536,1,Emeroo_Subgroup
290725.8545199585,6439797.874710575,582.2997560073673,140.05479163280768,7.97276426313465,1,Emeroo_Subgroup
296503.3839984409,6444641.79336336,424.3228914266074,128.20902914665453,7.969909924141149,1,Emeroo_Subgroup
265853.6978694285,6406137.930783622,484.6224569538349,216.2167863022604,7.962440927273079,1,Burra_Group
251501.45998068544,6452250.646066437,418.9448416256885,144.31611058464438,7.989853321134191,1,ABC_Range_Quartzite
254471.28369636444,6456822.407059945,434.20671026767593,121.15938239293541,7.990297342883423,1,ABC_Range_Quartzite
253840.6076265425,6454130.954768663,421.3532079297169,300.78420702193563,7.99014393954414,1,ABC_Range_Quartzite
254584.11799832474,6454145.061173072,411.0361561944462,299.24870780568205,7.990137914783531,1,Wilpena_Group
253411.5079484213,6451837.727314537,380.660660718057,308.8577933513122,7.989838462268523,1,Yerelina_Subgroup
311895.8172881231,6420701.293468151,258.8082816697449,296.70902476615356,7.947740483326797,1,Umberatana_Group
310703.737781271,6419374.274843978,266.8541861864866,321.8006683635128,7.948134048617277,1,Umberatana_Group
309781.57604526106,6419907.695536874,289.8097457015275,113.97451293233752,7.949217705927609,1,Umberatana_Group
310874.43717113754,6421139.771291882,280.71025375455724,147.15396396450467,7.948830209085415,1,Umberatana_Group
251707.2269916064,6410532.955153124,520.4529714526703,90.07980939393372,7.967091364999192,1,ABC_Range_Quartzite
251744.0988188443,6414413.181082521,431.1219882271883,105.74905710773669,7.970380461513656,1,ABC_Range_Quartzite
253827.6871033415,6418184.341977268,431.6704736125435,120.09548271375758,7.973543475364124,1,ABC_Range_Quartzite
256298.8467045135,6420627.1562203225,409.1334428704486,172.07466783706172,7.9753470991322075,1,ABC_Range_Quartzite
257945.6349828212,6418936.3699071435,523.8442050221284,218.87969042854263,7.973749940703129,1,ABC_Range_Quartzite
258117.9975218239,6416297.864841489,678.0394872947049,286.24295731379465,7.971841284270823,1,ABC_Range_Quartzite
256993.29161814053,6414021.174347568,635.222915910947,292.6890135716362,7.969928741794988,1,ABC_Range_Quartzite
255340.97592017718,6410412.0445030555,545.688514918455,281.93005507066425,7.967108862546596,1,ABC_Range_Quartzite
253659.4716560543,6406046.13188442,435.8140518187322,306.77274426645283,7.9632492183003905,1,ABC_Range_Quartzite
254246.5197123218,6409533.356577746,443.4909528091132,110.02016660438767,7.9662875134820155,1,ABC_Range_Quartzite
256504.5743461189,6414392.581864607,550.4570258672813,123.64488138473251,7.970357713226122,1,ABC_Range_Quartzite
257105.12608061993,6417612.618467441,614.342950797786,76.72325760183753,7.973065496591218,1,ABC_Range_Quartzite
254653.22322873538,6417588.522018582,510.50742693007953,308.814913462698,7.97315917262307,1,ABC_Range_Quartzite
252391.71918426664,6414449.961684925,479.59901440425614,289.97568390686007,7.970412128153541,1,ABC_Range_Quartzite
252473.39705663227,6411076.267779164,470.9011487936841,232.4655290795008,7.9675419760609145,1,ABC_Range_Quartzite
318311.4384309024,6419852.403418968,262.62547938724583,347.5012794174332,7.941719881017818,1,Yudnamutana_Subgroup
317195.90692975477,6420005.442160761,242.21638259444566,44.49850854764651,7.943009204938548,1,Yudnamutana_Subgroup
316785.04338658636,6421078.081042546,241.13004534890493,96.02817206015175,7.9439633990003955,1,Yudnamutana_Subgroup
317245.7226555607,6422037.222265938,240.3420168652096,135.84324873660165,7.944049382782609,1,Yudnamutana_Subgroup
330073.0582662161,6453639.772811763,215.98116,41.58909150920732,7.941052941520908,1,Yudnamutana_Subgroup
329996.78824134404,6455123.456556475,219.0980909311095,111.01031684795419,7.941143842071753,1,Yudnamutana_Subgroup
331854.88274171227,6456795.382126074,222.31173165067105,149.48712815376757,7.939194405796371,1,Yudnamutana_Subgroup
333662.0845666625,6457574.372381849,212.74242385573265,126.22480273221123,7.937690503821912,1,Yudnamutana_Subgroup
335224.5831907234,6455856.546663389,234.47779617777,310.791437589467,7.936113203979886,1,Yudnamutana_Subgroup
333262.2346997695,6454225.42055588,202.91780750167715,269.6415498484173,7.9380656489770445,1,Yudnamutana_Subgroup
285644.63255967153,6456122.201831874,698.06660040134,106.7234009357685,7.9793663100333845,1,Yerelina_Subgroup
286038.3061050464,6457750.90535544,728.3080410948853,142.1249968474218,7.979087320340355,1,Yerelina_Subgroup
288343.3186121858,6457792.064076751,672.4851246895098,274.7639495251909,7.977433760490399,1,Yerelina_Subgroup
288662.5351185483,6456425.797398824,616.710959760344,279.0943816775623,7.977392781950627,1,Yerelina_Subgroup
287668.0733942841,6455832.389420382,669.9632129581112,324.5746199216501,7.978041007809594,1,Yerelina_Subgroup
287414.1955992712,6455241.709619659,711.2041735742623,253.00237578626945,7.978012556034756,1,Yerelina_Subgroup
287839.5023304982,6453928.25308165,611.8243667953724,277.18542276974136,7.97756400787712,1,Yerelina_Subgroup
287736.2167279575,6452363.925932579,622.4571798811746,247.79727401399168,7.9777387228253644,1,Yerelina_Subgroup
288011.9297545982,6450205.2379827965,644.0985251925426,275.312107638229,7.977126372310735,1,Yerelina_Subgroup
286706.02516861307,6444680.256781148,622.4158228147727,286.86337262312514,7.976936980128343,1,Yerelina_Subgroup
284570.51107351267,6438145.562039607,591.5097943134406,287.52593440751514,7.976037119607952,1,Yerelina_Subgroup
282121.3242796133,6432759.248336332,533.7977003634121,303.22585315919446,7.975033115171684,1,Yerelina_Subgroup
277521.65365109604,6426335.503321911,488.90851362213584,306.32662800516084,7.97368642958169,1,Yerelina_Subgroup
274217.8487544977,6422052.662727525,458.2967451157116,313.69541025763505,7.9722312862244,1,Yerelina_Subgroup
272180.19966688106,6420459.092261468,485.9510271737864,323.43239667647697,7.971904413018635,1,Yerelina_Subgroup
270396.0524155221,6419939.533464398,452.0363173445064,356.59469758125545,7.972033555283801,1,Yerelina_Subgroup
268092.70271767984,6420708.764475904,443.20309108814337,38.0871640823712,7.973465682998722,1,Yerelina_Subgroup
267163.3220017592,6421680.590526488,444.9007209356023,44.60046278872255,7.974427799448506,1,Yerelina_Subgroup
266417.23337136867,6422564.74433038,422.39696995722886,71.64201049369518,7.974898761519299,1,Yerelina_Subgroup
266315.0493360598,6423897.428040925,441.6231333362795,109.12331098100623,7.975920589235699,1,Yerelina_Subgroup
267591.52923298196,6426202.536992144,444.280057126985,123.80480952530644,7.977292032597546,1,Yerelina_Subgroup
270313.3324015158,6430329.907467735,494.2546164020552,130.56773122128118,7.978777829504708,1,Yerelina_Subgroup
275366.35092558723,6435676.115662724,525.0259059742207,130.38942436587615,7.979649550106799,1,Yerelina_Subgroup
278205.26585604507,6439744.741372791,503.73743183913496,122.59688759635009,7.980155772995289,1,Yerelina_Subgroup
279860.2503859099,6443000.9216376925,537.4913127379289,113.40734040158748,7.980172151577506,1,Yerelina_Subgroup
281608.9513521167,6447556.922884341,638.6763894216714,114.98840278340452,7.98057145453086,1,Yerelina_Subgroup
283102.6904466065,6450692.209684866,689.1169706485838,110.71185252140987,7.980366876240211,1,Yerelina_Subgroup
283974.25979666976,6453758.6752611175,636.8276270896771,109.2901943203629,7.980134435876494,1,Yerelina_Subgroup
314879.7169283206,6408108.118860664,260.75245439954494,131.5732196216818,7.937793500690603,1,Burra_Group
315613.3427358891,6409446.017285957,257.4777140437657,137.9166827163258,7.938048628594359,1,Burra_Group
316608.0588430761,6410141.199324373,261.3339237017003,135.56611310059827,7.937883042528725,1,Burra_Group
314950.14860623184,6411575.475037266,255.07510214323548,19.501238545858257,7.939727176134312,1,Burra_Group
312743.7792014752,6411545.75982353,264.95718008021777,277.18540026021003,7.941716906811024,1,Burra_Group
311997.3533716519,6409997.222284688,277.84367182862,302.5968882635318,7.9411335284787725,1,Burra_Group
311663.1961779947,6408730.79336746,282.0109330557874,265.3988888432664,7.940855619011117,1,Burra_Group
311263.5805294204,6406223.463987257,289.01991403163765,16.579734961514475,7.9395287935630705,1,Burra_Group
310194.55120263214,6406131.232740592,301.7673599296425,336.4500606046,7.940277175103191,1,Burra_Group
308898.158200062,6418762.769448963,286.53249804412627,25.649640482666825,7.94904659498755,1,Yudnamutana_Subgroup
307759.77442124585,6419269.0564191425,300.49386467880333,13.699516286916207,7.950513428110725,1,Yudnamutana_Subgroup
306776.41141966113,6420027.7926631905,306.4803762408866,73.18022642899211,7.9515786078138575,1,Yudnamutana_Subgroup
306929.1743192505,6421032.210785258,301.4225032399416,96.57378944793771,7.951756880763085,1,Yudnamutana_Subgroup
307369.5399549177,6422355.414436931,295.00577659411044,136.33927992211562,7.952188707255203,1,Yudnamutana_Subgroup
309470.6387985457,6422388.643854983,277.69800713215176,180.5865618540763,7.95058577270855,1,Yudnamutana_Subgroup
311396.76466153224,6422290.198554276,261.5593789641455,210.28373438122048,7.948950851534249,1,Yudnamutana_Subgroup
311984.71560071426,6421657.391950732,258.25951600556783,257.10867589769873,7.948274645483025,1,Yudnamutana_Subgroup
294139.4622024435,6456067.235507228,538.431696512461,323.97256148228047,7.973444945274082,1,Yudnamutana_Subgroup
310043.5622700837,6412730.210099541,298.0,153.38619667777073,7.944624840591047,1,Yudnamutana_Subgroup
311729.8201168223,6412973.647501532,280.9137083168184,187.5507249819192,7.94345584864017,1,Yudnamutana_Subgroup
306030.7350184112,6406179.326507806,382.04286414642434,334.4828568619491,7.9431870760543575,1,Yudnamutana_Subgroup
269128.03730456554,6414344.880089352,453.918193818031,55.85956624753936,7.968346126410324,1,Yudnamutana_Subgroup
282299.01295014616,6411197.419119852,501.6563649550367,322.6983188562775,7.9612206988145005,1,Burra_Group
264652.4031114133,6451088.927830627,407.6947038465022,63.3791244119347,7.988421576974048,1,Burra_Group
263721.3696937591,6451399.223430693,396.34924312009923,27.55826521290595,7.9886568115551455,1,Burra_Group
263455.08411004883,6452022.55075182,393.1589185339941,114.96022152102648,7.988734169800452,1,Burra_Group
265472.59492850874,6454746.989057789,389.5303769372926,135.22728989500467,7.988583353427387,1,Burra_Group
266453.9368595723,6454764.043239569,419.3719396420244,244.19706023889285,7.988303000567882,1,Burra_Group
266781.2979808752,6454023.511628489,416.9606316931225,176.59469978871596,7.988212026158294,1,Burra_Group
268113.8086255006,6455545.580912676,413.46934267808,135.71995683552916,7.9878790025254744,1,Burra_Group
275531.8279338685,6451527.386369894,552.0425609351003,296.62199352008054,7.984450190273321,1,Burra_Group
273404.2833129541,6450272.127976734,490.5407046801901,258.4753309989346,7.98518699398123,1,Burra_Group
265887.06625093264,6447685.5691119395,417.24042607841614,355.22568981463803,7.987334629640529,1,Burra_Group
255564.79389684642,6442156.260881233,358.9326021978343,166.72541853789096,7.9873511996210595,1,Umberatana_Group
256995.91714086727,6443049.1285203,357.27329358063685,134.0215119195101,7.987444005724171,1,Umberatana_Group
272664.51079591864,6437859.919312092,525.9964513098815,20.61492979663325,7.981785768448475,1,Umberatana_Group
253034.87787412707,6427991.628730144,328.45842001035436,2.1235051611602103,7.98012836837303,1,Umberatana_Group
251857.00490946718,6428388.99522747,318.12920135940453,23.16067328508541,7.980413784877356,1,Umberatana_Group
259969.41755807048,6456421.288140183,392.4208150593907,246.96821481963923,7.989824437061657,1,Umberatana_Group
257684.27507708606,6451561.397601496,389.684439772601,265.31817836722234,7.9895953969553375,1,Umberatana_Group
261455.61546761502,6449695.327587588,392.2414784443285,206.33807936661196,7.988793037866984,1,Umberatana_Group
260255.23580303826,6445681.228142583,418.170759629289,281.6786882439535,7.988072923982315,1,Umberatana_Group
258374.69045459945,6445686.018515356,392.7827116012138,353.7950806318062,7.988261704347437,1,Umberatana_Group
256665.82901538105,6447300.203715703,368.17933804954606,15.76397994795252,7.98883869565951,1,Umberatana_Group
257828.86015429563,6444280.026878901,385.50945214127773,153.4350152216589,7.987860235539671,1,Umberatana_Group
258074.94401525654,6443943.986026561,382.7346226687057,270.0000822166222,7.9876984663454635,1,Umberatana_Group
257689.22566310928,6442373.569001434,364.3341309710628,270.2549139155292,7.9872266222057675,1,Umberatana_Group
259142.7264129338,6440793.189510619,404.5558199817507,166.11644067893315,7.9865113773251295,1,Umberatana_Group
263052.41346642503,6443006.001529407,449.83480217277906,131.46504206390898,7.9866002055764085,1,Umberatana_Group
264651.5234024439,6444477.73482193,431.01253144252064,166.2862246441996,7.986759376242588,1,Umberatana_Group
266277.0829996127,6444514.042627078,438.71839100837946,202.33649696722182,7.986374401961143,1,Umberatana_Group
267899.7182084647,6443379.950417478,443.0,232.16533928345962,7.985467926589607,1,Umberatana_Group
269328.8592012226,6442132.585864499,460.5204542514681,198.73761608676136,7.984637995934818,1,Umberatana_Group
270563.06058038236,6442174.225932917,472.9650232602395,125.74441439577544,7.98428632669787,1,Umberatana_Group
270710.05799373356,6443168.761050146,492.3291050781554,67.34488419133822,7.984622394174991,1,Umberatana_Group
253445.1392184634,6438265.6289190035,353.66005754483814,305.37053799467685,7.985776599800801,1,Umberatana_Group
255255.36551699007,6436998.437166607,412.87787684315657,126.20568826062595,7.985074970749537,1,Umberatana_Group
255918.14718501712,6439671.534881078,362.64754638015313,193.30335039858483,7.986361389691794,1,Umberatana_Group
254009.91432965448,6440600.4137034565,337.3309235293737,338.03344769128233,7.9868200248929355,1,Umberatana_Group
252513.69126009557,6437417.597342895,354.8142573788805,80.15297402676259,7.985308577764897,1,Umberatana_Group
252841.69263097437,6426972.085505823,351.0,208.74647407186603,7.979494984188918,1,Umberatana_Group
257772.37836026796,6445051.007476274,390.4101839193437,72.90154183247262,7.988062384045534,1,Yudnamutana_Subgroup
256979.41534626894,6445322.505992249,398.61755714537827,353.5273060969968,7.988253663159796,1,Yudnamutana_Subgroup
254183.48283004246,6442818.178651984,336.4157583658523,266.56770382812977,7.987563585623775,1,Yudnamutana_Subgroup
251615.88514975796,6442608.545049852,310.4392345521262,298.644756025381,7.987507660692543,1,Yudnamutana_Subgroup
269422.3362842741,6445079.612831218,449.52561701973815,255.26185716970508,7.985443846506399,1,Yudnamutana_Subgroup
269086.97705609933,6444045.249751805,464.68722489452546,283.12265430251495,7.985306406423376,1,Yudnamutana_Subgroup
269558.72842795355,6443176.571589496,483.747310927018,164.55970281667317,7.984975683937023,1,Yudnamutana_Subgroup
263802.8859787815,6448066.694865741,424.9740512370268,181.66055901930554,7.987957794399335,1,Yudnamutana_Subgroup
260777.23198545372,6444969.351266742,415.5954960994336,273.9998911867017,7.987703405235493,1,Yudnamutana_Subgroup
259429.48597544205,6441935.75366755,396.73659287650366,159.71449883865955,7.986830035840967,1,Yudnamutana_Subgroup
263207.08798060415,6445114.692577576,434.18766479885255,151.97375469585126,7.987400137531665,1,Yudnamutana_Subgroup
268481.41388215736,6445316.780888304,438.98320182300114,157.29113204219664,7.985925600382998,1,Yudnamutana_Subgroup
288269.29290511855,6435789.884836239,515.8157149007704,327.6951410181087,7.972872757253043,1,Burra_Group
287605.36142895586,6434615.131796632,512.1940167608525,302.0326776437446,7.972757464418166,1,Burra_Group
286530.684402244,6433450.917515754,506.5580978745275,299.18758459099865,7.972693390303391,1,Burra_Group
271928.7311903104,6427567.2440975215,596.4750418421852,123.09856005562631,7.976501694846533,1,ABC_Range_Quartzite
274463.430532809,6430573.674528565,588.5400720105688,125.66455039766737,7.977288377154849,1,ABC_Range_Quartzite
276229.7281697484,6433140.066665137,564.0034347056624,120.41409729305582,7.978230893655805,1,ABC_Range_Quartzite
277195.11446568917,6434377.276814677,564.0637088515241,246.77697266987343,7.978268276166759,1,ABC_Range_Quartzite
275993.90060797264,6431771.3702052,575.5559807776817,303.4397187210232,7.97746232353137,1,ABC_Range_Quartzite
274469.3780823574,6429626.399723452,596.5114561828364,296.946820723546,7.977009702854787,1,ABC_Range_Quartzite
274157.58456582786,6428199.1235176455,574.4403383611218,208.78987057375502,7.976349090392816,1,ABC_Range_Quartzite
275489.30065214104,6429159.215296101,540.5718862029046,132.61542077349822,7.976313331167347,1,ABC_Range_Quartzite
277953.9213154775,6431531.8432772625,557.0016650841908,122.40709084503652,7.9762904545820845,1,ABC_Range_Quartzite
280388.2739950476,6435893.326485209,539.0180351484207,117.53163974092502,7.977232907189233,1,ABC_Range_Quartzite
280811.313607164,6436207.8755044,551.3673359166369,253.18024377509096,7.9771877946360235,1,ABC_Range_Quartzite
280469.1716684879,6434756.533854767,564.7670291056037,293.78303416559197,7.976780158683425,1,ABC_Range_Quartzite
279118.3078629487,6432154.442224262,587.5402450291006,304.0206262100319,7.976327533979301,1,ABC_Range_Quartzite
276126.03688655363,6428561.111220162,561.214178609135,312.9271300890137,7.975527600517353,1,ABC_Range_Quartzite
274105.8104708872,6426889.078397933,624.084826022733,323.67427339554405,7.975452925506971,1,ABC_Range_Quartzite
272788.6663052936,6425898.054045349,612.1212275192695,340.1987193664111,7.975396754123679,1,ABC_Range_Quartzite
271733.89445983653,6426045.168517816,673.1294554743689,50.20035622825674,7.9757481394999985,1,ABC_Range_Quartzite
318893.74204134766,6425833.582173939,239.1805627407598,99.56016932413178,7.944222782726953,1,Yudnamutana_Subgroup
327560.2029191956,6433466.02699389,221.40715587644016,296.46646789280925,7.939313471774341,1,Yudnamutana_Subgroup
284869.74050992855,6440635.848894278,618.777878375947,291.72919619871914,7.976652441408575,1,Wilpena_Group
279009.8159800016,6429298.740574764,514.9931027844804,300.258773125931,7.974732627317238,1,Wilpena_Group
277825.77983199246,6427625.584814017,492.3934187944293,301.00794466154747,7.974349949965159,1,Wilpena_Group
274776.23424801073,6424086.085088,520.5461159277152,314.30092289177975,7.973692841308804,1,Wilpena_Group
272860.9864609174,6421882.885238472,481.36374014390873,317.1754053369874,7.972597025337464,1,Wilpena_Group
271373.6645868341,6420919.894231901,508.6121455050078,324.57462805751095,7.972421342854247,1,Wilpena_Group
270013.63302732445,6420590.930053597,459.23925674871555,7.906643448338514,7.9728951811943745,1,Wilpena_Group
268113.30529166595,6422061.474338074,445.9810273074479,51.99149689378544,7.9741670048029505,1,Wilpena_Group
267086.8020904668,6423539.495095766,476.6183531894185,108.10692207463603,7.975458217582229,1,Wilpena_Group
271256.13489727926,6430359.594869488,511.23452805566416,131.44172803560673,7.9786075146976,1,Wilpena_Group
281815.19616710785,6446357.424635853,571.1102810814476,115.27254731959385,7.980049906935278,1,Wilpena_Group
283806.0201472591,6450680.001163886,684.821411419201,117.89666104381473,7.9797636155311835,1,Wilpena_Group
285170.12275709846,6452955.344316443,664.3968199857643,126.55795300439627,7.979410730648169,1,Wilpena_Group
285689.5380498822,6454366.354988108,680.255033930471,113.13179078945632,7.979241301433774,1,Wilpena_Group
336021.9971158153,6430729.15693058,238.68134383538083,56.83622291527331,7.930177688539686,1,Burra_Group
336011.3597429708,6431542.594265938,232.29513710011676,113.86648305306574,7.930348451380496,1,Burra_Group
323770.4391114176,6419825.775093624,258.0955049956992,359.68923311442353,7.937319946083051,1,Burra_Group
320395.5790044255,6419928.718766252,246.07337075396168,40.15765064084758,7.939978233310569,1,Burra_Group
318780.130630963,6421544.5207031565,238.26348791541992,49.231387915316986,7.942495530090795,1,Burra_Group
318779.7472297188,6424023.7604352385,238.07942217547202,117.66521868241625,7.943731182421175,1,Burra_Group
327041.6499663056,6421386.294349993,265.3944848459882,88.68824975799708,7.934881965936228,1,Burra_Group
326196.9731836774,6421793.947134993,262.0479234824708,352.19461032837813,7.936037841486922,1,Burra_Group
324011.01260823256,6421135.999874648,261.2965328432032,354.8928412089561,7.937616279905626,1,Burra_Group
322094.0757640423,6421505.288581785,256.39369064906197,17.33525549208605,7.9394114061497305,1,Burra_Group
320898.07749202003,6421303.743486321,240.24709415180538,317.54074794496864,7.940300218846417,1,Burra_Group
320931.77584216127,6420370.839716065,244.0358507253626,250.62850427448598,7.93979546680842,1,Burra_Group
321492.401072828,6425123.263142411,236.9255156985916,212.97707925218253,7.941754682153061,1,Burra_Group
322808.64857603563,6424963.0881114835,236.6405026856686,171.74916012807194,7.940168808313999,1,Burra_Group
323998.12370376743,6425485.421277335,240.89372130756823,155.54839487595655,7.939478818658472,1,Burra_Group
325130.45131471695,6426112.472645734,233.39617822101613,162.37343559258545,7.9389925074681145,1,Burra_Group
326210.6932661206,6426017.753417699,230.82180005860727,221.58909672499863,7.93785012136172,1,Burra_Group
326465.1896316995,6424795.891645683,232.1108689217852,279.80608481565366,7.936950200019012,1,Burra_Group
326683.3833373693,6423702.248246292,241.0,183.30598761167084,7.93650437667263,1,Burra_Group
329226.6171138369,6424499.113385815,248.37943528267215,152.76578934182692,7.93439499864877,1,Burra_Group
330571.8289610108,6425552.227340894,250.25836957662875,92.73648643868603,7.933407322565003,1,Burra_Group
329965.8839552342,6426114.004013035,241.4901426556346,18.84537114992338,7.934299304621348,1,Burra_Group
328834.897098698,6426736.757512333,226.9608973263962,68.755928053395,7.935453838822852,1,Burra_Group
329287.65724246996,6427774.926571008,225.0874166554855,144.10855409453654,7.935857540602029,1,Burra_Group
330612.3375906945,6428375.264250122,227.40955312598226,164.4954986792178,7.934621638833576,1,Burra_Group
331500.6684898245,6428087.867581542,230.323217563808,226.48574007173954,7.933660354191446,1,Burra_Group
331676.8594566978,6427376.500314595,234.26390522008123,281.8206614436393,7.93326983024474,1,Burra_Group
331885.4878938685,6426495.345169285,241.02676331067855,217.50525717124015,7.932388712913209,1,Burra_Group
333420.7613820811,6426287.783792496,256.28857348236716,171.8295413197336,7.930944170490477,1,Burra_Group
303828.9895832999,6423054.631260875,355.1345614078572,323.5087259213097,7.955187877823249,1,Burra_Group
302933.6725783433,6421338.236089222,362.39746503349994,285.00059972263335,7.9551047058547795,1,Burra_Group
301093.9439049791,6418777.014062254,404.23027927873966,298.84389822158164,7.955096598916597,1,Burra_Group
299947.03096702683,6416590.913253451,455.61842303649803,277.35002787823487,7.954559279173253,1,Burra_Group
300596.628816006,6415990.394514275,402.05675307646067,172.85056089277816,7.95356706590033,1,Burra_Group
302310.388329501,6416782.421838049,347.16802374328415,148.18896253172971,7.952777142891449,1,Burra_Group
303388.6735962239,6417568.4355883,344.0,156.97455127049136,7.952356970054623,1,Burra_Group
304717.4641526531,6417199.129202457,333.5617644641265,246.92193323357412,7.951615750355046,1,Burra_Group
